    3.906250E-03    3.906250E-03   -1.696447E-03   -4.920488E-03
    1.171875E-02    3.906250E-03   -3.188183E-03   -4.866599E-03
    1.953125E-02    3.906250E-03   -2.815750E-03   -4.836867E-03
    2.734375E-02    3.906250E-03   -2.505646E-03   -4.818290E-03
    3.515625E-02    3.906250E-03   -2.239833E-03   -4.805668E-03
    4.296875E-02    3.906250E-03   -2.007954E-03   -4.796603E-03
    5.078125E-02    3.906250E-03   -1.803374E-03   -4.789846E-03
    5.859375E-02    3.906250E-03   -1.621480E-03   -4.784677E-03
    6.640625E-02    3.906250E-03   -1.458875E-03   -4.780650E-03
    7.421875E-02    3.906250E-03   -1.312946E-03   -4.777469E-03
    8.203125E-02    3.906250E-03   -1.181611E-03   -4.774933E-03
    8.984375E-02    3.906250E-03   -1.063173E-03   -4.772895E-03
    9.765625E-02    3.906250E-03   -9.562128E-04   -4.771249E-03
    1.054688E-01    3.906250E-03   -8.595283E-04   -4.769916E-03
    1.132812E-01    3.906250E-03   -7.720836E-04   -4.768834E-03
    1.210938E-01    3.906250E-03   -6.929764E-04   -4.767954E-03
    1.289062E-01    3.906250E-03   -6.214131E-04   -4.767240E-03
    1.367188E-01    3.906250E-03   -5.566895E-04   -4.766661E-03
    1.445312E-01    3.906250E-03   -4.981769E-04   -4.766193E-03
    1.523438E-01    3.906250E-03   -4.453101E-04   -4.765816E-03
    1.601562E-01    3.906250E-03   -3.975791E-04   -4.765514E-03
    1.679688E-01    3.906250E-03   -3.545216E-04   -4.765273E-03
    1.757812E-01    3.906250E-03   -3.157172E-04   -4.765084E-03
    1.835938E-01    3.906250E-03   -2.807827E-04   -4.764936E-03
    1.914062E-01    3.906250E-03   -2.493682E-04   -4.764823E-03
    1.992188E-01    3.906250E-03   -2.211534E-04   -4.764738E-03
    2.070312E-01    3.906250E-03   -1.958452E-04   -4.764675E-03
    2.148438E-01    3.906250E-03   -1.731748E-04   -4.764631E-03
    2.226562E-01    3.906250E-03   -1.528960E-04   -4.764602E-03
    2.304688E-01    3.906250E-03   -1.347829E-04   -4.764585E-03
    2.382812E-01    3.906250E-03   -1.186288E-04   -4.764577E-03
    2.460938E-01    3.906250E-03   -1.042442E-04   -4.764576E-03
    2.539062E-01    3.906250E-03   -9.145555E-05   -4.764581E-03
    2.617188E-01    3.906250E-03   -8.010439E-05   -4.764590E-03
    2.695312E-01    3.906250E-03   -7.004586E-05   -4.764602E-03
    2.773438E-01    3.906250E-03   -6.114783E-05   -4.764616E-03
    2.851562E-01    3.906250E-03   -5.328993E-05   -4.764631E-03
    2.929688E-01    3.906250E-03   -4.636267E-05   -4.764647E-03
    3.007812E-01    3.906250E-03   -4.026661E-05   -4.764664E-03
    3.085938E-01    3.906250E-03   -3.491159E-05   -4.764680E-03
    3.164062E-01    3.906250E-03   -3.021604E-05   -4.764696E-03
    3.242188E-01    3.906250E-03   -2.610623E-05   -4.764711E-03
    3.320312E-01    3.906250E-03   -2.251572E-05   -4.764726E-03
    3.398438E-01    3.906250E-03   -1.938470E-05   -4.764739E-03
    3.476562E-01    3.906250E-03   -1.665948E-05   -4.764752E-03
    3.554688E-01    3.906250E-03   -1.429195E-05   -4.764764E-03
    3.632812E-01    3.906250E-03   -1.223906E-05   -4.764775E-03
