    3.906250E-03    3.906250E-03   -5.242198E-03   -6.298531E-03
    1.171875E-02    3.906250E-03   -8.683140E-03   -7.403976E-03
    1.953125E-02    3.906250E-03   -5.691132E-03   -6.795049E-03
    2.734375E-02    3.906250E-03   -3.831431E-03   -6.273864E-03
    3.515625E-02    3.906250E-03   -2.790114E-03   -5.977627E-03
    4.296875E-02    3.906250E-03   -2.213652E-03   -5.809680E-03
    5.078125E-02    3.906250E-03   -1.910709E-03   -5.704854E-03
    5.859375E-02    3.906250E-03   -1.782386E-03   -5.636024E-03
    6.640625E-02    3.906250E-03   -1.768815E-03   -5.591334E-03
    7.421875E-02    3.906250E-03   -1.829544E-03   -5.563241E-03
    8.203125E-02    3.906250E-03   -1.937338E-03   -5.546069E-03
    8.984375E-02    3.906250E-03   -2.074620E-03   -5.535829E-03
    9.765625E-02    3.906250E-03   -2.230312E-03   -5.529995E-03
    1.054688E-01    3.906250E-03   -2.397344E-03   -5.527069E-03
    1.132812E-01    3.906250E-03   -2.571005E-03   -5.526174E-03
    1.210938E-01    3.906250E-03   -2.747974E-03   -5.526782E-03
    1.289062E-01    3.906250E-03   -2.925774E-03   -5.528557E-03
    1.367188E-01    3.906250E-03   -3.102471E-03   -5.531276E-03
    1.445312E-01    3.906250E-03   -3.276497E-03   -5.534779E-03
    1.523438E-01    3.906250E-03   -3.446541E-03   -5.538952E-03
    1.601562E-01    3.906250E-03   -3.611482E-03   -5.543706E-03
    1.679688E-01    3.906250E-03   -3.770340E-03   -5.548972E-03
    1.757812E-01    3.906250E-03   -3.922245E-03   -5.554693E-03
    1.835938E-01    3.906250E-03   -4.066418E-03   -5.560822E-03
    1.914062E-01    3.906250E-03   -4.202153E-03   -5.567320E-03
    1.992188E-01    3.906250E-03   -4.328808E-03   -5.574150E-03
    2.070312E-01    3.906250E-03   -4.445796E-03   -5.581280E-03
    2.148438E-01    3.906250E-03   -4.552582E-03   -5.588682E-03
    2.226562E-01    3.906250E-03   -4.648677E-03   -5.596326E-03
    2.304688E-01    3.906250E-03   -4.733634E-03   -5.604189E-03
    2.382812E-01    3.906250E-03   -4.807051E-03   -5.612243E-03
    2.460938E-01    3.906250E-03   -4.868568E-03   -5.620464E-03
    2.539062E-01    3.906250E-03   -4.917864E-03   -5.628828E-03
    2.617188E-01    3.906250E-03   -4.954662E-03   -5.637312E-03
    2.695312E-01    3.906250E-03   -4.978725E-03   -5.645890E-03
    2.773438E-01    3.906250E-03   -4.989858E-03   -5.654539E-03
    2.851562E-01    3.906250E-03   -4.987908E-03   -5.663235E-03
    2.929688E-01    3.906250E-03   -4.972766E-03   -5.671954E-03
    3.007812E-01    3.906250E-03   -4.944366E-03   -5.680671E-03
    3.085938E-01    3.906250E-03   -4.902687E-03   -5.689363E-03
    3.164062E-01    3.906250E-03   -4.847753E-03   -5.698003E-03
    3.242188E-01    3.906250E-03   -4.779631E-03   -5.706568E-03
    3.320312E-01    3.906250E-03   -4.698437E-03   -5.715033E-03
    3.398438E-01    3.906250E-03   -4.604332E-03   -5.723373E-03
    3.476562E-01    3.906250E-03   -4.497523E-03   -5.731562E-03
    3.554688E-01    3.906250E-03   -4.378262E-03   -5.739578E-03
    3.632812E-01    3.906250E-03   -4.246848E-03   -5.747395E-03
    3.710938E-01    3.906250E-03   -4.103626E-03   -5.754988E-03
    3.789062E-01    3.906250E-03   -3.948985E-03   -5.762336E-03
    3.867188E-01    3.906250E-03   -3.783358E-03   -5.769414E-03
    3.945312E-01    3.906250E-03   -3.607220E-03   -5.776201E-03
    4.023438E-01    3.906250E-03   -3.421088E-03   -5.782674E-03
    4.101562E-01    3.906250E-03   -3.225520E-03   -5.788813E-03
    4.179688E-01    3.906250E-03   -3.021111E-03   -5.794599E-03
    4.257812E-01    3.906250E-03   -2.808491E-03   -5.800012E-03
    4.335938E-01    3.906250E-03   -2.588326E-03   -5.805037E-03
    4.414062E-01    3.906250E-03   -2.361311E-03   -5.809656E-03
    4.492188E-01    3.906250E-03   -2.128172E-03   -5.813855E-03
    4.570312E-01    3.906250E-03   -1.889657E-03   -5.817622E-03
    4.648438E-01    3.906250E-03   -1.646542E-03   -5.820945E-03
    4.726562E-01    3.906250E-03   -1.399617E-03   -5.823814E-03
    4.804688E-01    3.906250E-03   -1.149692E-03   -5.826223E-03
    4.882812E-01    3.906250E-03   -8.975883E-04   -5.828164E-03
    4.960938E-01    3.906250E-03   -6.441357E-04   -5.829635E-03
    5.039062E-01    3.906250E-03   -3.901706E-04   -5.830632E-03
    5.117188E-01    3.906250E-03   -1.365308E-04   -5.831155E-03
    5.195312E-01    3.906250E-03    1.159475E-04   -5.831207E-03
    5.273438E-01    3.906250E-03    3.664336E-04   -5.830790E-03
    5.351562E-01    3.906250E-03    6.141058E-04   -5.829911E-03
    5.429688E-01    3.906250E-03    8.581548E-04   -5.828576E-03
    5.507812E-01    3.906250E-03    1.097788E-03   -5.826794E-03
    5.585938E-01    3.906250E-03    1.332230E-03   -5.824577E-03
    5.664062E-01    3.906250E-03    1.560732E-03   -5.821936E-03
    5.742188E-01    3.906250E-03    1.782566E-03   -5.818885E-03
    5.820312E-01    3.906250E-03    1.997037E-03   -5.815441E-03
    5.898438E-01    3.906250E-03    2.203478E-03   -5.811619E-03
    5.976562E-01    3.906250E-03    2.401258E-03   -5.807437E-03
    6.054688E-01    3.906250E-03    2.589780E-03   -5.802916E-03
    6.132812E-01    3.906250E-03    2.768487E-03   -5.798074E-03
    6.210938E-01    3.906250E-03    2.936861E-03   -5.792932E-03
    6.289062E-01    3.906250E-03    3.094425E-03   -5.787514E-03
    6.367188E-01    3.906250E-03    3.240747E-03   -5.781840E-03
    6.445312E-01    3.906250E-03    3.375437E-03   -5.775935E-03
    6.523438E-01    3.906250E-03    3.498153E-03   -5.769821E-03
    6.601562E-01    3.906250E-03    3.608595E-03   -5.763523E-03
    6.679688E-01    3.906250E-03    3.706511E-03   -5.757065E-03
    6.757812E-01    3.906250E-03    3.791698E-03   -5.750470E-03
    6.835938E-01    3.906250E-03    3.863995E-03   -5.743763E-03
    6.914062E-01    3.906250E-03    3.923293E-03   -5.736969E-03
    6.992188E-01    3.906250E-03    3.969524E-03   -5.730112E-03
    7.070312E-01    3.906250E-03    4.002670E-03   -5.723217E-03
    7.148438E-01    3.906250E-03    4.022758E-03   -5.716307E-03
    7.226562E-01    3.906250E-03    4.029858E-03   -5.709408E-03
    7.304688E-01    3.906250E-03    4.024086E-03   -5.702543E-03
    7.382812E-01    3.906250E-03    4.005602E-03   -5.695736E-03
    7.460938E-01    3.906250E-03    3.974609E-03   -5.689013E-03
    7.539062E-01    3.906250E-03    3.931351E-03   -5.682396E-03
    7.617188E-01    3.906250E-03    3.876117E-03   -5.675912E-03
    7.695312E-01    3.906250E-03    3.809235E-03   -5.669585E-03
    7.773438E-01    3.906250E-03    3.731076E-03   -5.663441E-03
    7.851562E-01    3.906250E-03    3.642056E-03   -5.657506E-03
    7.929688E-01    3.906250E-03    3.542631E-03   -5.651808E-03
    8.007812E-01    3.906250E-03    3.433303E-03   -5.646376E-03
    8.085938E-01    3.906250E-03    3.314624E-03   -5.641243E-03
    8.164062E-01    3.906250E-03    3.187195E-03   -5.636441E-03
    8.242188E-01    3.906250E-03    3.051678E-03   -5.632010E-03
    8.320312E-01    3.906250E-03    2.908798E-03   -5.627993E-03
    8.398438E-01    3.906250E-03    2.759361E-03   -5.624441E-03
    8.476562E-01    3.906250E-03    2.604265E-03   -5.621415E-03
    8.554688E-01    3.906250E-03    2.444528E-03   -5.618989E-03
    8.632812E-01    3.906250E-03    2.281321E-03   -5.617261E-03
    8.710938E-01    3.906250E-03    2.116018E-03   -5.616355E-03
    8.789062E-01    3.906250E-03    1.950273E-03   -5.616444E-03
    8.867188E-01    3.906250E-03    1.786137E-03   -5.617773E-03
    8.945312E-01    3.906250E-03    1.626258E-03   -5.620708E-03
    9.023438E-01    3.906250E-03    1.474206E-03   -5.625826E-03
    9.101562E-01    3.906250E-03    1.335068E-03   -5.634080E-03
    9.179688E-01    3.906250E-03    1.216470E-03   -5.647073E-03
    9.257812E-01    3.906250E-03    1.130238E-03   -5.667413E-03
    9.335938E-01    3.906250E-03    1.094666E-03   -5.698972E-03
    9.414062E-01    3.906250E-03    1.136903E-03   -5.746735E-03
    9.492188E-01    3.906250E-03    1.295095E-03   -5.816705E-03
    9.570312E-01    3.906250E-03    1.624000E-03   -5.919470E-03
    9.648438E-01    3.906250E-03    2.220189E-03   -6.086202E-03
    9.726562E-01    3.906250E-03    3.295588E-03   -6.400964E-03
