    3.906250E-03    3.906250E-03    5.848364E+01
    1.171875E-02    3.906250E-03    5.855715E+01
    1.953125E-02    3.906250E-03    5.858281E+01
    2.734375E-02    3.906250E-03    5.859719E+01
    3.515625E-02    3.906250E-03    5.860658E+01
    4.296875E-02    3.906250E-03    5.861384E+01
    5.078125E-02    3.906250E-03    5.862028E+01
    5.859375E-02    3.906250E-03    5.862649E+01
    6.640625E-02    3.906250E-03    5.863273E+01
    7.421875E-02    3.906250E-03    5.863915E+01
    8.203125E-02    3.906250E-03    5.864583E+01
    8.984375E-02    3.906250E-03    5.865281E+01
    9.765625E-02    3.906250E-03    5.866011E+01
    1.054688E-01    3.906250E-03    5.866775E+01
    1.132812E-01    3.906250E-03    5.867572E+01
    1.210938E-01    3.906250E-03    5.868402E+01
    1.289062E-01    3.906250E-03    5.869264E+01
    1.367188E-01    3.906250E-03    5.870158E+01
    1.445312E-01    3.906250E-03    5.871081E+01
    1.523438E-01    3.906250E-03    5.872034E+01
    1.601562E-01    3.906250E-03    5.873013E+01
    1.679688E-01    3.906250E-03    5.874017E+01
    1.757812E-01    3.906250E-03    5.875045E+01
    1.835938E-01    3.906250E-03    5.876094E+01
    1.914062E-01    3.906250E-03    5.877162E+01
    1.992188E-01    3.906250E-03    5.878248E+01
    2.070312E-01    3.906250E-03    5.879348E+01
    2.148438E-01    3.906250E-03    5.880461E+01
    2.226562E-01    3.906250E-03    5.881584E+01
    2.304688E-01    3.906250E-03    5.882714E+01
    2.382812E-01    3.906250E-03    5.883849E+01
    2.460938E-01    3.906250E-03    5.884985E+01
    2.539062E-01    3.906250E-03    5.886122E+01
    2.617188E-01    3.906250E-03    5.887254E+01
    2.695312E-01    3.906250E-03    5.888381E+01
    2.773438E-01    3.906250E-03    5.889498E+01
    2.851562E-01    3.906250E-03    5.890603E+01
    2.929688E-01    3.906250E-03    5.891694E+01
    3.007812E-01    3.906250E-03    5.892766E+01
    3.085938E-01    3.906250E-03    5.893818E+01
    3.164062E-01    3.906250E-03    5.894846E+01
    3.242188E-01    3.906250E-03    5.895847E+01
    3.320312E-01    3.906250E-03    5.896819E+01
    3.398438E-01    3.906250E-03    5.897759E+01
    3.476562E-01    3.906250E-03    5.898663E+01
    3.554688E-01    3.906250E-03    5.899530E+01
    3.632812E-01    3.906250E-03    5.900356E+01
    3.710938E-01    3.906250E-03    5.901139E+01
    3.789062E-01    3.906250E-03    5.901876E+01
    3.867188E-01    3.906250E-03    5.902566E+01
    3.945312E-01    3.906250E-03    5.903205E+01
    4.023438E-01    3.906250E-03    5.903791E+01
    4.101562E-01    3.906250E-03    5.904323E+01
    4.179688E-01    3.906250E-03    5.904798E+01
    4.257812E-01    3.906250E-03    5.905215E+01
    4.335938E-01    3.906250E-03    5.905572E+01
    4.414062E-01    3.906250E-03    5.905867E+01
    4.492188E-01    3.906250E-03    5.906099E+01
    4.570312E-01    3.906250E-03    5.906267E+01
    4.648438E-01    3.906250E-03    5.906370E+01
    4.726562E-01    3.906250E-03    5.906407E+01
    4.804688E-01    3.906250E-03    5.906376E+01
    4.882812E-01    3.906250E-03    5.906279E+01
    4.960938E-01    3.906250E-03    5.906114E+01
    5.039062E-01    3.906250E-03    5.905881E+01
    5.117188E-01    3.906250E-03    5.905581E+01
    5.195312E-01    3.906250E-03    5.905213E+01
    5.273438E-01    3.906250E-03    5.904778E+01
    5.351562E-01    3.906250E-03    5.904277E+01
    5.429688E-01    3.906250E-03    5.903710E+01
    5.507812E-01    3.906250E-03    5.903079E+01
    5.585938E-01    3.906250E-03    5.902384E+01
    5.664062E-01    3.906250E-03    5.901627E+01
    5.742188E-01    3.906250E-03    5.900809E+01
    5.820312E-01    3.906250E-03    5.899931E+01
    5.898438E-01    3.906250E-03    5.898997E+01
    5.976562E-01    3.906250E-03    5.898007E+01
    6.054688E-01    3.906250E-03    5.896964E+01
    6.132812E-01    3.906250E-03    5.895870E+01
    6.210938E-01    3.906250E-03    5.894726E+01
    6.289062E-01    3.906250E-03    5.893536E+01
    6.367188E-01    3.906250E-03    5.892303E+01
    6.445312E-01    3.906250E-03    5.891027E+01
    6.523438E-01    3.906250E-03    5.889714E+01
    6.601562E-01    3.906250E-03    5.888364E+01
    6.679688E-01    3.906250E-03    5.886981E+01
    6.757812E-01    3.906250E-03    5.885567E+01
    6.835938E-01    3.906250E-03    5.884127E+01
    6.914062E-01    3.906250E-03    5.882662E+01
    6.992188E-01    3.906250E-03    5.881175E+01
    7.070312E-01    3.906250E-03    5.879670E+01
    7.148438E-01    3.906250E-03    5.878150E+01
    7.226562E-01    3.906250E-03    5.876617E+01
    7.304688E-01    3.906250E-03    5.875074E+01
    7.382812E-01    3.906250E-03    5.873525E+01
    7.460938E-01    3.906250E-03    5.871971E+01
    7.539062E-01    3.906250E-03    5.870418E+01
    7.617188E-01    3.906250E-03    5.868866E+01
    7.695312E-01    3.906250E-03    5.867318E+01
    7.773438E-01    3.906250E-03    5.865778E+01
    7.851562E-01    3.906250E-03    5.864248E+01
    7.929688E-01    3.906250E-03    5.862731E+01
    8.007812E-01    3.906250E-03    5.861229E+01
    8.085938E-01    3.906250E-03    5.859745E+01
    8.164062E-01    3.906250E-03    5.858280E+01
    8.242188E-01    3.906250E-03    5.856837E+01
    8.320312E-01    3.906250E-03    5.855419E+01
    8.398438E-01    3.906250E-03    5.854026E+01
    8.476562E-01    3.906250E-03    5.852662E+01
    8.554688E-01    3.906250E-03    5.851328E+01
    8.632812E-01    3.906250E-03    5.850025E+01
    8.710938E-01    3.906250E-03    5.848754E+01
    8.789062E-01    3.906250E-03    5.847518E+01
    8.867188E-01    3.906250E-03    5.846317E+01
    8.945312E-01    3.906250E-03    5.845152E+01
    9.023438E-01    3.906250E-03    5.844024E+01
    9.101562E-01    3.906250E-03    5.842931E+01
    9.179688E-01    3.906250E-03    5.841873E+01
    9.257812E-01    3.906250E-03    5.840847E+01
