    3.906250E-03    3.906250E-03    1.014444E+00
    1.171875E-02    3.906250E-03    1.013997E+00
    1.953125E-02    3.906250E-03    1.013717E+00
    2.734375E-02    3.906250E-03    1.013554E+00
    3.515625E-02    3.906250E-03    1.013450E+00
    4.296875E-02    3.906250E-03    1.013380E+00
    5.078125E-02    3.906250E-03    1.013334E+00
    5.859375E-02    3.906250E-03    1.013307E+00
    6.640625E-02    3.906250E-03    1.013294E+00
    7.421875E-02    3.906250E-03    1.013289E+00
    8.203125E-02    3.906250E-03    1.013289E+00
    8.984375E-02    3.906250E-03    1.013291E+00
    9.765625E-02    3.906250E-03    1.013294E+00
    1.054688E-01    3.906250E-03    1.013297E+00
    1.132812E-01    3.906250E-03    1.013301E+00
    1.210938E-01    3.906250E-03    1.013304E+00
    1.289062E-01    3.906250E-03    1.013307E+00
    1.367188E-01    3.906250E-03    1.013310E+00
    1.445312E-01    3.906250E-03    1.013313E+00
    1.523438E-01    3.906250E-03    1.013316E+00
    1.601562E-01    3.906250E-03    1.013319E+00
    1.679688E-01    3.906250E-03    1.013322E+00
    1.757812E-01    3.906250E-03    1.013325E+00
    1.835938E-01    3.906250E-03    1.013328E+00
    1.914062E-01    3.906250E-03    1.013330E+00
    1.992188E-01    3.906250E-03    1.013333E+00
    2.070312E-01    3.906250E-03    1.013336E+00
    2.148438E-01    3.906250E-03    1.013338E+00
    2.226562E-01    3.906250E-03    1.013341E+00
    2.304688E-01    3.906250E-03    1.013344E+00
    2.382812E-01    3.906250E-03    1.013346E+00
    2.460938E-01    3.906250E-03    1.013349E+00
    2.539062E-01    3.906250E-03    1.013351E+00
    2.617188E-01    3.906250E-03    1.013354E+00
    2.695312E-01    3.906250E-03    1.013356E+00
    2.773438E-01    3.906250E-03    1.013359E+00
    2.851562E-01    3.906250E-03    1.013361E+00
    2.929688E-01    3.906250E-03    1.013364E+00
    3.007812E-01    3.906250E-03    1.013366E+00
    3.085938E-01    3.906250E-03    1.013369E+00
    3.164062E-01    3.906250E-03    1.013371E+00
    3.242188E-01    3.906250E-03    1.013373E+00
    3.320312E-01    3.906250E-03    1.013375E+00
    3.398438E-01    3.906250E-03    1.013377E+00
    3.476562E-01    3.906250E-03    1.013379E+00
    3.554688E-01    3.906250E-03    1.013381E+00
    3.632812E-01    3.906250E-03    1.013383E+00
    3.710938E-01    3.906250E-03    1.013385E+00
    3.789062E-01    3.906250E-03    1.013386E+00
    3.867188E-01    3.906250E-03    1.013388E+00
    3.945312E-01    3.906250E-03    1.013389E+00
    4.023438E-01    3.906250E-03    1.013390E+00
    4.101562E-01    3.906250E-03    1.013391E+00
    4.179688E-01    3.906250E-03    1.013392E+00
    4.257812E-01    3.906250E-03    1.013393E+00
    4.335938E-01    3.906250E-03    1.013394E+00
    4.414062E-01    3.906250E-03    1.013395E+00
    4.492188E-01    3.906250E-03    1.013395E+00
    4.570312E-01    3.906250E-03    1.013396E+00
    4.648438E-01    3.906250E-03    1.013396E+00
    4.726562E-01    3.906250E-03    1.013396E+00
    4.804688E-01    3.906250E-03    1.013396E+00
    4.882812E-01    3.906250E-03    1.013396E+00
    4.960938E-01    3.906250E-03    1.013395E+00
    5.039062E-01    3.906250E-03    1.013395E+00
    5.117188E-01    3.906250E-03    1.013394E+00
    5.195312E-01    3.906250E-03    1.013393E+00
    5.273438E-01    3.906250E-03    1.013392E+00
    5.351562E-01    3.906250E-03    1.013391E+00
    5.429688E-01    3.906250E-03    1.013390E+00
    5.507812E-01    3.906250E-03    1.013388E+00
    5.585938E-01    3.906250E-03    1.013387E+00
    5.664062E-01    3.906250E-03    1.013385E+00
    5.742188E-01    3.906250E-03    1.013383E+00
    5.820312E-01    3.906250E-03    1.013381E+00
    5.898438E-01    3.906250E-03    1.013379E+00
    5.976562E-01    3.906250E-03    1.013377E+00
    6.054688E-01    3.906250E-03    1.013375E+00
    6.132812E-01    3.906250E-03    1.013372E+00
    6.210938E-01    3.906250E-03    1.013370E+00
    6.289062E-01    3.906250E-03    1.013367E+00
    6.367188E-01    3.906250E-03    1.013365E+00
    6.445312E-01    3.906250E-03    1.013362E+00
    6.523438E-01    3.906250E-03    1.013359E+00
    6.601562E-01    3.906250E-03    1.013356E+00
    6.679688E-01    3.906250E-03    1.013353E+00
    6.757812E-01    3.906250E-03    1.013350E+00
    6.835938E-01    3.906250E-03    1.013347E+00
    6.914062E-01    3.906250E-03    1.013344E+00
    6.992188E-01    3.906250E-03    1.013340E+00
    7.070312E-01    3.906250E-03    1.013337E+00
    7.148438E-01    3.906250E-03    1.013334E+00
    7.226562E-01    3.906250E-03    1.013330E+00
    7.304688E-01    3.906250E-03    1.013327E+00
    7.382812E-01    3.906250E-03    1.013324E+00
    7.460938E-01    3.906250E-03    1.013320E+00
    7.539062E-01    3.906250E-03    1.013317E+00
    7.617188E-01    3.906250E-03    1.013313E+00
    7.695312E-01    3.906250E-03    1.013310E+00
    7.773438E-01    3.906250E-03    1.013306E+00
    7.851562E-01    3.906250E-03    1.013303E+00
